Transaction ID,IP,City,Lat,Lng,Continent,Capital,Country,ASN,Organization
832127c6-24de-48b0-8952-c6d1d9048866,177.99.48.234,Sao Paulo,-23.56287,-46.65468,South America,Brasilia,Brasilia,N/A,TELEFï¿½NICA BRASIL S.A
3b2fa748-7487-44f7-9901-34dc28287ace,210.155.98.252,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo,N/A,KDDI CORPORATION
fc591930-dabc-4ea7-b71c-de7b1e64c952,216.55.0.197,Secaucus,40.78834,-74.05502,North America,"Washington, D.C.","Washington, D.C.",N/A,Verizon Business
c382448f-1474-4cfe-b2c6-1bad59587a4c,140.100.93.252,Virginia Beach,36.91524,-76.18429,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
4d0e5482-98a1-4cf7-ad2d-d5075f8ea3e5,158.115.167.156,Kingstree,33.66803,-79.81437,North America,"Washington, D.C.","Washington, D.C.",N/A,"Farmers Telephone Cooperative, Inc."
af682400-4ef9-40c0-a5b5-f4737b03779f,195.203.118.141,Böblingen,48.67779,8.97269,Europe,Berlin,Berlin,N/A,EntServ Deutschland GmbH
8d59f8ab-d4c7-4a27-9e17-700a853ed7c3,206.254.238.131,Austin,30.27788,-97.74206,North America,"Washington, D.C.","Washington, D.C.",N/A,University of Texas System
be226600-bd8c-4226-89bd-7a1a3a11bd79,33.91.105.243,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
208bc968-46e0-4ab9-8499-5d0008fad0fb,217.178.226.81,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo,N/A,INTERNET MULTIFEED CO.
e157332b-d3c9-4612-9814-1525b623682a,97.161.31.73,Ashburn,39.01121,-77.47120,North America,"Washington, D.C.","Washington, D.C.",N/A,Verizon Business
578c214b-33d9-46b7-9662-2c15e337a0ee,39.22.11.4,Seongnam-si,37.35875,127.11492,Asia,Seoul,Seoul,N/A,Korea Telecom
4fe53f7a-2014-4396-9588-2f05a3497db3,205.205.94.41,Boisbriand,45.62218,-73.82859,North America,Ottawa,Ottawa,N/A,Verizon Business
da924cb2-9795-4b02-bbdb-8c17d431330d,3.233.134.245,North,37.45243,-76.41686,North America,"Washington, D.C.","Washington, D.C.",N/A,"Amazon.com, Inc."
6d88775c-3be7-4663-b49d-347af06695e7,215.111.101.127,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
ad36ab01-81d9-4423-a902-e28ab3f64edb,195.11.76.9,Wolverhampton,52.58682,-2.12566,Europe,London,London,N/A,CW
615e2a07-4128-41f9-b775-aaf94ea6cc1c,215.163.15.8,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
188e4199-44bf-4646-95e8-9505540eed11,207.141.231.87,Middletown,40.39595,-74.13534,North America,"Washington, D.C.","Washington, D.C.",N/A,"AT&T Services, Inc."
f344cb63-b9fa-4d18-87dd-3c542ef6157f,85.48.20.127,Pozuelo de Alarcón,40.41951,-3.80142,Europe,Madrid,Madrid,N/A,Orange Espagne SA
d228d79d-bcb7-4539-8b73-b9dd9c7580d4,120.64.137.188,Beijing,39.90499,116.40529,Asia,Beijing,Beijing,N/A,1802
b816cb4b-af93-41fd-a351-e3a524baefbf,213.102.197.82,Stockholm,59.40510,17.95510,Europe,Stockholm,Stockholm,N/A,Tele2 Sverige AB
6daffc60-1430-4591-9dbb-c94008c5067b,123.120.115.121,Beijing,39.95931,116.29812,Asia,Beijing,Beijing,N/A,China Unicom Beijing Province Network
c35a2f13-0ce7-4390-9c69-b85f89400387,141.6.84.107,Ludwigshafen,49.47960,8.45147,Europe,Berlin,Berlin,N/A,BASF Digital Solutions GmbH
48302382-f4df-478c-b25b-6489c3428f86,91.48.69.186,Darmstadt,49.86571,8.62604,Europe,Berlin,Berlin,N/A,Deutsche Telekom AG
3e004535-187c-4e50-ad18-67728a414bdb,211.253.8.128,Seongnam-si,37.35875,127.11492,Asia,Seoul,Seoul,N/A,Korea Telecom
b9e4bca2-9d0d-4e05-87ee-9f211bb0f528,199.213.71.101,Edmonton,53.50569,-113.52714,North America,Ottawa,Ottawa,N/A,Service Alberta
c8d3b8e6-a4aa-491d-b4fc-fc7debc8bbf0,195.109.147.136,Amsterdam,52.33669,4.92943,Europe,Amsterdam,Amsterdam,N/A,Verizon Business
c3747165-1ab8-4d3c-99f1-bc2d0b8e6918,179.138.38.177,Rio de Janeiro,-22.91216,-43.17501,South America,Brasilia,Brasilia,N/A,CLARO S.A.
c16c7d32-1858-480f-bd0f-52c3fc36dc70,128.86.85.239,London,51.51513,-0.10922,Europe,London,London,N/A,Jisc Services Limited
2589244b-1007-432f-bd29-c340accf576d,3.53.0.199,Seattle,47.62232,-122.33665,North America,"Washington, D.C.","Washington, D.C.",N/A,Amazon Technologies Inc.
90d4510f-e9da-4c93-8dfd-05dbb0074648,192.157.180.49,San Jose,37.25652,-121.78828,North America,"Washington, D.C.","Washington, D.C.",N/A,Renesas Electronics America Inc.
f834ba63-58db-44c1-84f1-f3822ea4e971,207.181.103.86,Toronto,43.64612,-79.38581,North America,Ottawa,Ottawa,N/A,Zayo Bandwidth
4fad859c-0ddb-43d3-a6ba-5e39019dd8eb,63.173.100.126,Herndon,38.95396,-77.38620,North America,"Washington, D.C.","Washington, D.C.",N/A,Cogent Communications
0f26ba91-e6fb-4f5d-b42a-ed76b979b7ec,204.59.234.54,Herndon,38.95022,-77.42095,North America,"Washington, D.C.","Washington, D.C.",N/A,Orange S.A.
79c18c8f-6537-4828-9a03-00dc0003dd76,214.147.68.199,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
6a5da6e9-d62e-4c16-93ef-35a06831b99e,99.115.224.164,Redmond,47.66930,-122.12180,North America,"Washington, D.C.","Washington, D.C.",N/A,"AT&T Services, Inc."
74305c15-3dad-4375-9d41-dbf5db74a1bb,20.194.73.183,Seoul,37.55886,126.99989,Asia,Seoul,Seoul,N/A,Microsoft Corporation
cefd71c3-e5b0-401e-9c31-f71a644eedf4,132.17.70.15,Montgomery,32.40286,-86.24044,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
6572de07-6b52-48c2-b9cd-1e691b061197,206.106.1.22,Herndon,38.95396,-77.38620,North America,"Washington, D.C.","Washington, D.C.",N/A,Cogent Communications
c1ac1113-00e3-479e-a2c0-7d12f06ea946,155.105.22.28,Lausanne,46.51960,6.63222,Europe,Bern,Bern,N/A,SWITCH
e6212104-a4d3-4934-b343-9c57e74145e8,132.111.191.199,Fort Huachuca,31.55514,-110.34628,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
b6564b00-4933-487b-9415-8216b73461c7,152.108.148.71,Quatre Bornes Town,-20.24570,57.49056,Africa,Port Louis,Port Louis,N/A,Liquid Telecommunications Kenya Limited
d797fc8b-5af7-48ed-b603-2a26c36a4e69,180.189.48.67,Tokyo,35.68408,139.80885,Asia,Tokyo,Tokyo,N/A,Equinix Asia Pacific Pte Ltd
4b393ba4-61ca-4c89-9edb-b263341f17dc,221.224.89.198,Suzhou,31.26226,120.63211,Asia,Beijing,Beijing,N/A,CHINANET-BACKBONE
84dcfb65-530f-4223-8045-910b0222f3e7,201.85.162.230,Sao Paulo,-23.56287,-46.65468,South America,Brasilia,Brasilia,N/A,DIGITALSERVICES.UOL S.A.
bbf6425e-8561-4027-a2d4-b1d79a5514a1,51.17.36.190,Tel Aviv-Yafo,32.08530,34.78177,Asia,Jerusalem,Jerusalem,N/A,"Amazon.com, Inc."
16f9a9e5-b851-48de-b570-453521fa8e0b,24.31.61.107,Lexington,37.99236,-84.37523,North America,"Washington, D.C.","Washington, D.C.",N/A,Charter Communications Inc
45d971ae-5c50-477d-8568-fd747a66966f,210.218.216.187,Daejeon,36.33449,127.43731,Asia,Seoul,Seoul,N/A,KISTI
9888d533-9a2b-40b8-9425-289f1cb7b4a9,190.201.11.54,Caracas,10.50526,-66.91776,South America,Caracas,Caracas,N/A,"CANTV Servicios, Venezuela"
3c42074d-b2b4-41a4-987a-98f9556c949f,195.61.80.200,Munich,48.18234,11.59691,Europe,Berlin,Berlin,N/A,A100 ROW Inc
4bd44ab1-83a1-4bd0-a1d0-c7390206381f,15.235.19.100,Montreal,45.50254,-73.57160,North America,Ottawa,Ottawa,N/A,OVH SAS
5aae30e7-7280-4067-94d7-2b1daf80ab0a,178.229.71.158,The Hague,52.06896,4.32402,Europe,Amsterdam,Amsterdam,N/A,Odido Netherlands B.V.
cf7d54e2-10cf-459e-92a7-f687e13e621d,211.149.162.14,Chengdu,30.65946,104.06574,Asia,Beijing,Beijing,N/A,CHINANET SiChuan Telecom Internet Data Center
22cde71a-68f7-45d4-b760-fd87c743a20e,177.235.192.236,Sao Paulo,-23.56287,-46.65468,South America,Brasilia,Brasilia,N/A,Claro NXT Telecomunicacoes Ltda
6bbfcc30-a47d-4ccf-8e2e-7792564f8a8e,39.98.153.66,Beijing,39.90499,116.40529,Asia,Beijing,Beijing,N/A,"Hangzhou Alibaba Advertising Co.,Ltd."
7f287c0b-b38d-41b8-8f2d-eec6778c872a,149.126.194.162,Omsk,55.02558,73.26582,Europe,Moscow,Moscow,N/A,"SIA ""Singularity Telecom"""
ec3fc034-88b6-49f5-959c-b434d74e3cc5,190.179.243.236,Buenos Aires City,-34.60849,-58.37344,South America,Buenos Aires,Buenos Aires,N/A,Telefonica de Argentina
8abf8b25-84d3-44de-b43a-569417ae86a6,196.43.9.36,Pretoria,-25.74494,28.18648,Africa,Pretoria,Pretoria,N/A,Telkom SA Ltd.
57e819a7-df91-4f6a-b79a-c056d44f5498,222.212.130.53,Chengdu,30.64235,104.04303,Asia,Beijing,Beijing,N/A,CHINANET-BACKBONE
1341c54c-1b00-45d1-abea-c51fe7500c96,60.56.236.77,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo,N/A,OPTAGE Inc.
7185998b-591b-4080-9ad2-6fc6fda79d32,165.176.227.60,Richmond,37.60392,-77.53978,North America,"Washington, D.C.","Washington, D.C.",N/A,Virginia Information Technologies Agency VITA
d4dc28bf-e07d-465c-915f-8e84441dcbc5,52.44.204.222,Ashburn,39.05232,-77.48270,North America,"Washington, D.C.","Washington, D.C.",N/A,"Amazon.com, Inc."
19254e05-12f8-44a5-8222-340627646657,162.19.45.58,Roubaix,50.69224,3.20003,Europe,Paris,Paris,N/A,OVH SAS
16a26a3f-e596-495c-a0d6-2dbc1345eec9,195.229.230.175,Dubai,25.01267,55.09019,Asia,Abu Dhabi,Abu Dhabi,N/A,EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC
99c08497-3969-4a93-81d8-02bb3cd32a90,65.243.205.37,Ashburn,39.01121,-77.47120,North America,"Washington, D.C.","Washington, D.C.",N/A,Verizon Business
e7c1b5ae-f456-4409-a0a7-89ec32c37b8f,221.221.127.208,Beijing,39.74786,116.14257,Asia,Beijing,Beijing,N/A,China Unicom Beijing Province Network
39e94619-d571-48fb-bbf7-ee14d4577cd0,55.224.239.77,Fort Huachuca,31.55514,-110.34628,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
9e8923be-2b39-46d0-bacf-77cc5abc264c,152.239.48.70,Sao Paulo,-23.56287,-46.65468,South America,Brasilia,Brasilia,N/A,V tal
aa1aa8e2-42b3-4d4e-9388-8a1577a0297f,6.238.229.190,Fort Huachuca,31.55514,-110.34628,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
cfd6418e-6f06-4151-8694-7136f705335e,211.161.235.143,Nantong,32.01621,120.86461,Asia,Beijing,Beijing,N/A,Shanghai Great Wall Broadband Network Service Co.
c2761c2f-af5f-4a20-a62a-d3c83bfb58fc,100.193.188.178,Bellevue,47.57660,-122.16709,North America,"Washington, D.C.","Washington, D.C.",N/A,"T-Mobile USA, Inc."
62365ddd-873a-41cd-89c5-333eb68804fb,168.121.110.143,Belém,-1.45643,-48.50327,South America,Brasilia,Brasilia,N/A,INTERCONECT TELEINFORMATICA EIRELI
a7318956-1405-4f3f-974d-cda5933c80e2,151.197.192.81,Philadelphia,39.95222,-75.16218,North America,"Washington, D.C.","Washington, D.C.",N/A,Verizon Business
849c6493-a3ad-4ac9-a892-e79dc00e20c1,141.158.180.5,Seat Pleasant,38.88511,-76.91581,North America,"Washington, D.C.","Washington, D.C.",N/A,Verizon Business
3b716bee-964e-47e4-a726-dc2267cb8230,176.143.138.183,Meudon,48.78738,2.21832,Europe,Paris,Paris,N/A,Bouygues Telecom SA
8ae35c66-e3cc-41a3-947c-ce703ebf0420,97.38.231.160,Ashburn,39.01121,-77.47120,North America,"Washington, D.C.","Washington, D.C.",N/A,Verizon Business
a2277f8f-ac9e-49e7-82c7-dd97c291e2c7,185.152.180.36,Budapest,47.49972,19.05508,Europe,Budapest,Budapest,N/A,WaveCom Informatikai Kft.
e68a34d4-9928-4b4a-b40b-31672e3c0ef4,151.190.50.209,Melbourne,28.09130,-80.63837,North America,"Washington, D.C.","Washington, D.C.",N/A,"L3Harris Technologies, Inc."
3b90e1fa-db7d-46ff-90e9-4d64e392ec15,131.134.165.138,Ottawa,45.41717,-75.70805,North America,Ottawa,Ottawa,N/A,Shared Services Canada
4ccbf946-8542-49fa-a4a1-0fb2afa20e53,51.119.188.102,Milan,45.47244,9.15064,Europe,Rome,Rome,N/A,A100 ROW Inc
75d9c95c-5d32-4ae7-8b38-c7c9a96fa41c,150.97.252.159,Kitami,43.80398,143.89578,Asia,Tokyo,Tokyo,N/A,"Research Organization of Information and Systems, National Institute of Informatics"
2240c82a-d883-4633-a9a2-9b23325d0d73,193.150.83.111,Stavropol',45.03982,41.97429,Europe,Moscow,Moscow,N/A,First Digital TV Ltd
3c989cf9-ccac-4954-a107-638d9cec4a8d,223.195.78.86,Seoul,37.55886,126.99989,Asia,Seoul,Seoul,N/A,Sejong University
d745e29e-5d2a-417d-bc1f-4f93a9874513,64.117.162.7,Ashburn,39.01121,-77.47120,North America,"Washington, D.C.","Washington, D.C.",N/A,Verizon Business
93246400-7c43-4250-8359-8234adf039eb,200.142.99.4,Rio de Janeiro,-22.91216,-43.17501,South America,Brasilia,Brasilia,N/A,MUNDIVOX DO BRASIL LTDA
acaf9e44-3312-4b22-8807-e6d45312f943,14.179.196.233,Quận Đống Đa,21.01941,105.80903,Asia,Hanoi,Hanoi,N/A,VNPT Corp
c01aee84-b0ca-4d47-abe9-558527704312,176.95.100.17,Eschborn,50.13132,8.56888,Europe,Berlin,Berlin,N/A,Vodafone GmbH
8fbebbc9-32c2-4e14-9a6e-8f10150baef0,192.44.104.185,Cincinnati,39.10291,-84.50630,North America,"Washington, D.C.","Washington, D.C.",N/A,The Procter and Gamble Company
f4dc9b6c-28e2-4571-a3dc-d6572e2a0164,151.215.226.77,Minneapolis,44.97975,-93.27008,North America,"Washington, D.C.","Washington, D.C.",N/A,Xcel Energy Inc.
8b6892b7-06dc-4639-beb9-ec73d53a611d,38.238.135.219,Hong Kong,22.27830,114.16039,Asia,Hong Kong,Hong Kong,N/A,HUNGTAK International Network Limited
28240863-85f2-4d4b-8543-a0ee32540dce,17.27.235.56,Tacoma,47.25513,-122.44164,North America,"Washington, D.C.","Washington, D.C.",N/A,Apple Inc.
7ecb90f3-1b88-477e-8eaf-f4f431462ee1,86.21.182.97,Leicester,52.63688,-1.13976,Europe,London,London,N/A,Virgin Media Limited
5303f00b-5390-49ce-bfd0-d3e0ef1cca13,145.112.199.23,Utrecht,52.09078,5.11239,Europe,Amsterdam,Amsterdam,N/A,surfcert.nl
0e983d3c-a3ab-4f32-83f4-5196e42b6795,211.198.53.145,Suwon-si,37.28039,127.00779,Asia,Seoul,Seoul,N/A,Korea Telecom
f5e70450-74b4-4da8-9edd-aa81da01ff0d,70.73.51.82,Calgary,51.05078,-114.07542,North America,Ottawa,Ottawa,N/A,Shaw Communications Inc.
53daccf9-c8bb-42a4-809e-4865c26492c3,222.9.138.192,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo,N/A,"Chubu Telecommunications Company, Inc."
2734ea68-a1a8-47d2-9af5-4218a2fb434f,198.84.148.156,Toronto,43.64869,-79.38544,North America,Ottawa,Ottawa,N/A,"TekSavvy Solutions, Inc."
81daa314-ab62-48fa-a72f-db81392c8055,178.47.226.231,Yekaterinburg,56.83970,60.58177,Europe,Moscow,Moscow,N/A,PJSC Rostelecom
b64bdfad-ba3f-4dbd-a57a-5b7015a09160,195.98.2.32,Bratislava,48.13396,17.10591,Europe,Bratislava,Bratislava,N/A,"SWAN, a.s."
c280c3ef-c615-405b-b5db-a1a3a5e0d117,67.140.53.49,Little Rock,34.78773,-92.39809,North America,"Washington, D.C.","Washington, D.C.",N/A,Windstream Communications LLC
3612fa85-e924-4250-8dd9-541f3e5dbbb7,135.187.23.165,Indianapolis,39.77091,-86.15827,North America,"Washington, D.C.","Washington, D.C.",N/A,"AT&T Services, Inc."
40aa44fa-48df-4af2-b0b7-e2d533d73a98,208.60.25.168,Redmond,47.66930,-122.12180,North America,"Washington, D.C.","Washington, D.C.",N/A,AT&T Corp.
83e87c68-b554-46a2-bd18-719ec67d8d0f,121.3.5.81,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo,N/A,Sony Network Communications Inc.
96aa5d96-faa6-472a-9043-6fb75564997f,139.230.75.195,Perth,-31.75361,115.76944,Oceania,Canberra,Canberra,N/A,Australian Academic and Research Network
393dc900-2daa-4810-8a39-cfd39d8ee3c6,196.214.37.190,Persequor,-25.74691,28.27252,Africa,Pretoria,Pretoria,N/A,Dimension Data
2cde39e1-78b4-41d3-a3ae-f73e95abd118,206.63.118.243,Spokane,47.65820,-117.41907,North America,"Washington, D.C.","Washington, D.C.",N/A,"Cutting Edge Communications, Inc."
40b74a91-b545-4b91-9ec1-c8baaf0f493b,196.175.143.7,Accra,5.57005,-0.19738,Africa,Accra,Accra,N/A,AIRTEL GHANA
9f043441-29be-478a-891f-bc2124676b90,70.208.203.102,Ashburn,39.01121,-77.47120,North America,"Washington, D.C.","Washington, D.C.",N/A,Verizon Business
f5dc646b-4646-4004-9460-db476cdb4c2b,124.239.62.24,Chengde,40.97620,117.93915,Asia,Beijing,Beijing,N/A,CHINANET-BACKBONE
60ab91d8-1749-4db4-97f1-7385fec908e4,210.44.25.203,Jining,35.41539,116.58725,Asia,Beijing,Beijing,N/A,China Education and Research Network Center
1989ae8f-5807-437f-aaf8-910459358521,202.112.177.180,Beijing,39.95931,116.29812,Asia,Beijing,Beijing,N/A,China Education and Research Network Center
f53f31e0-3d58-422b-bec9-58d0efdd9866,186.142.158.103,Buenos Aires City,-34.60849,-58.37344,South America,Buenos Aires,Buenos Aires,N/A,TelefÃ³nica MÃ³viles Argentina S.A. (Movistar Argentina)
30061230-159b-4d08-8ca8-e6aa13bc4b79,155.9.233.199,Fort Huachuca,31.55514,-110.34628,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
5bda47f5-a203-4ac2-85a5-16b151015238,207.174.96.174,Quincy,42.22892,-71.02748,North America,"Washington, D.C.","Washington, D.C.",N/A,"New Era Technology, Inc"
fe519ed9-b030-4b06-a230-f6dbe0fe3ead,139.88.226.129,Huntsville,34.64589,-86.67564,North America,"Washington, D.C.","Washington, D.C.",N/A,National Aeronautics and Space Administration
df8d4ca9-4764-417f-b25d-ccfbdac6842b,166.238.140.122,Doylestown,40.31011,-75.12989,North America,"Washington, D.C.","Washington, D.C.",N/A,COMUNICACIÃN CELULAR S.A. COMCEL S.A.
6d50e1c3-1418-46c3-856d-9473405d8a83,175.157.31.64,Colombo,6.92708,79.86124,Asia,Colombo,Colombo,N/A,Dialog Axiata Plc
3462e024-41fc-4369-906d-f70e569d6fae,13.49.150.105,Stockholm,59.33257,18.06683,Europe,Stockholm,Stockholm,N/A,"Amazon.com, Inc."
0f45982b-5168-44b1-aba8-292f10857065,156.67.118.188,Sydney,-33.86960,151.20691,Oceania,Canberra,Canberra,N/A,TEFINCOM S.A.
906a4727-7194-4353-a551-c1c894447f2a,200.209.122.27,Rio de Janeiro,-22.91216,-43.17501,South America,Brasilia,Brasilia,N/A,CLARO S.A.
8893bdde-6458-43b6-8530-b394a562e549,142.98.33.35,Ottawa,45.41717,-75.70805,North America,Ottawa,Ottawa,N/A,Shared Services Canada
a3b01af5-1f73-442e-8ebc-5c9fef5bcb14,144.108.146.58,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
c4fa320d-f280-430c-b577-16ec001518bc,157.114.92.156,Kushiro,42.98494,144.38180,Asia,Tokyo,Tokyo,N/A,"Research Organization of Information and Systems, National Institute of Informatics"
1ce3f108-100b-4308-8d2f-e89fcbf53ddd,176.128.223.188,Meudon,48.78738,2.21832,Europe,Paris,Paris,N/A,Bouygues Telecom SA
05632a69-aa42-4e22-8d1f-8f79f1a403e4,31.215.95.118,Dubai,25.01267,55.09019,Asia,Abu Dhabi,Abu Dhabi,N/A,EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC
a6c83b9f-8df1-42a1-a02f-e4fd23681fed,195.23.112.196,Lisbon,38.76450,-9.09783,Europe,Lisbon,Lisbon,N/A,"NOS COMUNICACOES, S.A."
250943b6-a3a5-45ef-be93-8151311e8b40,210.101.237.243,Daegu,35.85402,128.61034,Asia,Seoul,Seoul,N/A,LG DACOM Corporation
b360e55b-7dfa-4a48-8e3e-ee4fa5deea85,185.162.2.89,Tapolca,46.88217,17.45070,Europe,Budapest,Budapest,N/A,Widenet Internet Szolgaltato Kft.
38fde160-2fbc-4e6e-9323-04d84bab317c,222.217.162.91,Guigang,23.09360,109.60215,Asia,Beijing,Beijing,N/A,CHINANET-BACKBONE
f75ecdda-c59e-4239-bb83-2504c58142e9,168.179.206.214,Salt Lake City,40.77560,-111.88775,North America,"Washington, D.C.","Washington, D.C.",N/A,State of Utah
acca2251-eb65-4a62-9fa4-4b0c9aac4021,193.122.143.37,Ashburn,39.05232,-77.48270,North America,"Washington, D.C.","Washington, D.C.",N/A,Oracle Corporation
f642017f-b130-40e4-b34d-708b5788bca1,208.8.65.254,Herndon,38.95396,-77.38620,North America,"Washington, D.C.","Washington, D.C.",N/A,Cogent Communications
c7491ca6-b0a5-4a68-ae57-cbc042e08397,49.201.133.239,Navi Mumbai,19.06276,73.02070,Asia,New Delhi,New Delhi,N/A,TTSL-ISP DIVISION
077bdfd9-d078-48eb-9ff7-5d6311c891f4,119.200.15.175,Seongnam-si,37.35875,127.11492,Asia,Seoul,Seoul,N/A,Korea Telecom
da9f17b4-647e-4e00-a1da-93d0ec2ca635,142.79.179.192,Perth,-31.95140,115.86168,Oceania,Canberra,Canberra,N/A,Alcoa USA Corp.
0f208df8-d653-4186-b717-2d634864f127,217.136.59.163,Schaarbeek,50.86015,4.35805,Europe,Brussels,Brussels,N/A,Proximus NV
c123a023-fc05-43f9-b564-d5b0603be751,211.91.174.224,Xianning,29.83280,114.32896,Asia,Beijing,Beijing,N/A,CHINA UNICOM China169 Backbone
f3a2c3cd-89a2-49fb-8345-8c63a69c0ed9,149.3.144.100,Milan,45.47244,9.15064,Europe,Rome,Rome,N/A,SEEWEB s.r.l.
6bd3d717-f65e-45d4-99f7-5fd4afcb9ca1,26.133.68.128,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
09c62e1b-3103-418b-ae60-610bd4c320db,104.122.237.228,Amsterdam,52.34786,4.91962,Europe,Amsterdam,Amsterdam,N/A,Akamai International B.V.
5790a0f5-4827-4c65-98f2-143998c26f4f,197.137.251.29,Nairobi,-1.28002,36.81584,Africa,Nairobi,Nairobi,N/A,Kenya Education Network
b75b6fed-6d2a-434c-a0b7-aee1be552151,90.105.105.193,Nantes,47.21811,-1.55306,Europe,Paris,Paris,N/A,Orange S.A.
97d1b382-337b-4bc3-aac2-54957e7877d4,199.119.122.249,St Louis,38.62929,-90.19704,North America,"Washington, D.C.","Washington, D.C.",N/A,Contegix
807a5163-b675-4bd3-9124-2d6a2f92b83a,155.246.58.160,Hoboken,40.74679,-74.02503,North America,"Washington, D.C.","Washington, D.C.",N/A,Stevens Institute of Technology
5a396a24-13b8-4f54-92a0-72dfa8f8f6d1,207.142.231.205,Washington,38.90701,-77.05270,North America,"Washington, D.C.","Washington, D.C.",N/A,Cogent Communications
9f270b18-3e75-42a6-bff1-6f8763102a94,217.153.93.91,Warsaw,52.19060,21.01596,Europe,Warsaw,Warsaw,N/A,T-Mobile Polska S.A.
0212c8ee-c4a1-425f-8cfb-a12b3d42c7cc,132.163.222.164,Boulder,39.99660,-105.26136,North America,"Washington, D.C.","Washington, D.C.",N/A,National Oceanic and Atmospheric Administration
2cc1b25c-a2e9-4a78-830a-6d6e2eda683a,195.157.190.144,London,51.51811,-0.12085,Europe,London,London,N/A,Claranet Limited
8babd174-e5c0-4226-a33f-63f96d5699b5,39.148.201.204,Luohe,33.55627,114.00647,Asia,Beijing,Beijing,N/A,China Mobile
5fe0ec2d-088d-4247-b8a3-5da46e88f170,196.254.28.251,University of the Western Cape,-33.93435,18.62600,Africa,Pretoria,Pretoria,N/A,University of the Free State
dec2cd43-3ab7-4e10-a87a-24f2a3fca48e,161.98.31.104,Boulder,40.01497,-105.28084,North America,"Washington, D.C.","Washington, D.C.",N/A,University Corporation for Atmospheric Research
4e2a8b71-94f7-41e4-ab24-5fe78f7bef65,209.169.172.167,Trois-Rivieres,46.34178,-72.62311,North America,Ottawa,Ottawa,N/A,Cogeco Connexion inc
560bee4e-709b-43de-8e6f-f1e8605db737,166.204.207.13,Doylestown,40.31011,-75.12989,North America,"Washington, D.C.","Washington, D.C.",N/A,Wireless Data Service Provider Corporation
d0c8e423-4b05-4d12-bb44-7012f1aaa543,196.218.130.169,El Dokki,30.03808,31.20930,Africa,Cairo,Cairo,N/A,TE-AS
d1be14f6-bd33-43b0-82b2-207047b845dc,132.241.183.230,Chico,39.72973,-121.84478,North America,"Washington, D.C.","Washington, D.C.",N/A,"California State University, Office of the Chancellor"
2b138441-086a-4e6a-9a17-08c650239b2e,192.216.50.82,Monroe,32.58997,-92.06862,North America,"Washington, D.C.","Washington, D.C.",N/A,"Level 3 Parent, LLC"
1408051b-2c46-4048-8ad7-a10ff03ccc3e,202.166.39.164,Singapore,1.35455,103.89232,Asia,Singapore,Singapore,N/A,"Singapore Telecommunications Ltd, Magix Services"
c704f647-f3b8-46e8-b18e-5e5569ec1203,125.145.219.218,Seongnam-si,37.35875,127.11492,Asia,Seoul,Seoul,N/A,Korea Telecom
b6a6595c-5624-4e07-94bd-006533920fe0,103.43.254.169,Sydney,-34.02207,151.10666,Oceania,Canberra,Canberra,N/A,Nexus One Pty Ltd
3d2e5b62-0d1b-4576-9d65-88cf1263655e,30.215.88.152,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C.",N/A,DoD Network Information Center
f388fdb5-a936-41ff-95d4-c838675ba65a,13.190.142.54,Columbus,39.96199,-83.00275,North America,"Washington, D.C.","Washington, D.C.",N/A,"Amazon.com, Inc."
d760e8fd-9c07-447c-90ec-81694790c8d2,201.132.73.48,Guadalajara,20.68758,-103.35104,North America,Mexico City,Mexico City,N/A,
75be2d1a-afff-4865-8ecd-465b53356017,66.48.27.114,Guelph,43.54793,-80.25326,North America,Ottawa,Ottawa,N/A,Verizon Business
7da99e84-4e42-466f-9bb1-e4525802c4f8,122.55.154.146,Makati,14.55905,121.01490,Asia,Manila,Manila,N/A,Philippine Long Distance Telephone Co.
