Transaction ID,IP,City,Lat,Lng,Continent,Capital,Country
96551050-7df5-46c4-854e-1a0655fc261e,103.117.227.30,Taipei City,25.06443,121.53331,Asia,Taipei,Taipei
f3a75566-ff46-4787-97ec-cb211a570db9,210.76.89.181,Guangzhou,23.12518,113.28064,Asia,Beijing,Beijing
81f73d0c-6127-4ee2-98a4-906fd1c9f417,20.50.217.61,Amsterdam,52.37018,4.87324,Europe,Amsterdam,Amsterdam
065b7f6a-cadd-4484-bfd2-aaa1938de84c,192.18.78.234,Redwood City,37.53073,-122.26245,North America,"Washington, D.C.","Washington, D.C."
773eaba7-862d-4f37-85d1-b6f7008f573f,180.142.157.118,Guilin,24.83286,110.83035,Asia,Beijing,Beijing
8b1b113f-02c0-4d05-abcc-e83cd421de91,213.196.201.186,Cologne,50.98694,6.89082,Europe,Berlin,Berlin
19c238e5-723a-44e2-b45a-1ea6273eac96,22.60.229.67,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C."
ca78fa76-6975-42af-95d2-4729937bb9c7,197.38.62.178,El Dokki,30.03808,31.20930,Africa,Cairo,Cairo
54df2119-a5eb-458b-abd8-4a719f301966,145.51.142.207,Rotterdam,51.91361,4.46906,Europe,Amsterdam,Amsterdam
65fb42e7-ad42-485f-9b06-2591c29ff5b2,137.152.201.143,Phoenix,33.50960,-112.12998,North America,"Washington, D.C.","Washington, D.C."
a0c6fea8-08aa-4ed1-9d0e-25b277d67e03,105.152.248.146,Casablanca,33.60408,-7.53972,Africa,Rabat,Rabat
1628ae7b-af83-4204-a547-81061dea3731,56.161.180.77,Seattle,47.55379,-122.30346,North America,"Washington, D.C.","Washington, D.C."
12ed3a45-fd53-4cab-a730-685693f50588,211.220.6.62,Seongnam-si,37.35875,127.11492,Asia,Seoul,Seoul
7655ac54-5ca8-495b-b19b-4a6d8ad38206,184.35.22.162,Salem,44.93326,-123.04381,North America,"Washington, D.C.","Washington, D.C."
f5e5fb35-9a31-4331-9798-31476f559438,164.177.4.184,Paris,48.85717,2.34140,Europe,Paris,Paris
2c18d4e4-b6d3-4cc9-bbf6-803c856319b6,72.213.171.162,Tulsa,36.15398,-95.99278,North America,"Washington, D.C.","Washington, D.C."
0dc13972-f7c6-4f9c-b0b7-e22728fbe4b5,199.233.56.171,Cambridge,42.36497,-71.08950,North America,"Washington, D.C.","Washington, D.C."
31a53a8b-0843-4293-89cf-ddc08dcb1b1f,188.145.236.17,Berlin,52.51492,13.33435,Europe,Berlin,Berlin
3ba5e6bc-1b2d-4cf2-a66d-d6eaf39cb22c,199.107.105.228,West Hollywood,34.09326,-118.37664,North America,"Washington, D.C.","Washington, D.C."
fa52d5ba-2ea2-49b2-88d0-42b20b9713d9,149.186.73.196,Seattle,47.55379,-122.30346,North America,"Washington, D.C.","Washington, D.C."
3e908f77-8aa9-4ce3-888e-3024fed1698f,135.242.163.101,Long Hill Twp,40.67163,-74.46584,North America,"Washington, D.C.","Washington, D.C."
bb318b48-fab1-4a33-8edd-007fad89c629,26.101.139.95,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C."
cb203e79-8116-4321-9f6a-37167b167e7e,36.236.190.26,Taipei City,25.03372,121.56481,Asia,Taipei,Taipei
65092719-f756-4f04-b055-d2f770170695,103.110.243.14,Pune,18.61948,73.85520,Asia,New Delhi,New Delhi
5a0fd3ed-d927-4c52-b5ae-dfb262bb28ef,107.96.149.22,Redmond,47.66930,-122.12180,North America,"Washington, D.C.","Washington, D.C."
891a7761-7651-4d71-a325-aabb61f839fe,162.123.85.180,Cedar Rapids,41.91543,-91.63736,North America,"Washington, D.C.","Washington, D.C."
e892f450-5b99-464e-b240-e35295e6cc48,60.68.121.145,Brisbane,-27.46826,153.02921,Oceania,Canberra,Canberra
4ff06116-dff8-45ee-91aa-194981f0560f,152.137.225.14,Seattle,47.62232,-122.33665,North America,"Washington, D.C.","Washington, D.C."
ebe6d8b2-f4c3-46d6-b015-056bd7791d65,76.151.149.40,Frederick,39.41427,-77.41054,North America,"Washington, D.C.","Washington, D.C."
c8f11e55-e33f-4546-9c36-5a0eb0a469b4,184.124.114.87,Mt Laurel,39.96657,-74.90327,North America,"Washington, D.C.","Washington, D.C."
bb1edde4-ee44-49de-93fc-aee542611aac,120.102.30.106,Taipei City,25.02633,121.53292,Asia,Taipei,Taipei
00dcd1e6-872b-4962-baf3-5678bee7a412,214.212.65.80,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C."
58c57c31-f520-4787-8334-7e8b04b34283,219.175.109.242,Tokyo,35.70903,139.73199,Asia,Tokyo,Tokyo
6af3a012-5d86-4988-9101-1651bbd2e24f,212.247.90.219,Malmo,55.59416,13.00852,Europe,Stockholm,Stockholm
fa840b88-1d5c-4eb2-a6b2-3764d682aae1,212.254.157.48,Basel,47.55206,7.60043,Europe,Bern,Bern
62fb59a5-9c40-4b6a-a82e-79f2e0ba4bcb,172.52.115.197,Bellevue,47.57660,-122.16709,North America,"Washington, D.C.","Washington, D.C."
fb710953-b8f9-4d22-9e36-14a003803242,31.232.191.67,Bonn,50.72256,7.14422,Europe,Berlin,Berlin
a1d968c4-610f-4ac9-822b-daafa52e686e,152.85.253.186,Chattanooga,35.04319,-85.30970,North America,"Washington, D.C.","Washington, D.C."
d00f7d1c-9d8c-454d-bb88-96fa4be86e2b,30.112.139.161,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C."
49a72b7e-e64b-4aad-a521-42c1bd2c7c20,150.13.223.214,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo
fd21a4ad-bb5a-4249-8b3b-0eafdd467779,146.187.218.204,Cheney,47.48682,-117.58132,North America,"Washington, D.C.","Washington, D.C."
7a355826-4521-4850-89af-e6540209f373,81.136.121.91,Birmingham,52.47387,-1.89220,Europe,London,London
8336253a-7d54-4f6e-9927-eba5b4d9698a,100.181.217.108,Bellevue,47.57660,-122.16709,North America,"Washington, D.C.","Washington, D.C."
021aee48-a6f1-49e3-ae6f-261c7b802d73,215.148.184.94,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C."
cf1bfae6-32ed-4148-9c70-e3128b225133,42.151.68.192,Suginami City,35.70461,139.62246,Asia,Tokyo,Tokyo
d6131e9b-bda7-4ec7-9ded-c2b1b7c84158,121.28.224.61,Shijiazhuang,38.04547,114.50246,Asia,Beijing,Beijing
fc2092de-aa42-4f77-8cdb-c7f21a833e85,213.97.69.207,Madrid,40.51606,-3.66300,Europe,Madrid,Madrid
e97f3134-a697-431c-9484-e0510fe788d1,212.57.73.45,Madrid,40.42350,-3.74272,Europe,Madrid,Madrid
dad76a89-184f-403c-ad58-be3ec708eac9,223.135.234.142,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo
04790e36-31b3-4d4e-805c-d6aee252eb29,213.100.155.32,Stockholm,59.40510,17.95510,Europe,Stockholm,Stockholm
b3002b40-e062-4f8a-82b5-654ee4a2a3e6,151.213.71.158,Ashland,38.48087,-82.64393,North America,"Washington, D.C.","Washington, D.C."
66f29d3b-f037-4a7f-9c51-ea5715f6f96d,119.120.250.243,Chaozhou,23.66170,116.63230,Asia,Beijing,Beijing
c57a023f-e309-48bb-86fe-047c3c772ea8,216.53.56.52,Newark,40.74369,-74.16934,North America,"Washington, D.C.","Washington, D.C."
f810e7d6-2c34-429f-8148-16500f6b989b,48.25.239.139,Newark,40.73694,-74.17220,North America,"Washington, D.C.","Washington, D.C."
1571d4a0-6408-4a38-94c7-4189a1e62094,75.63.15.210,Tucker,33.85455,-84.21714,North America,"Washington, D.C.","Washington, D.C."
456e49a8-d303-40d0-99b9-3f98eb69ae6f,148.123.251.224,Fornebu,59.89928,10.62738,Europe,Oslo,Oslo
20809cce-be6e-49b4-b462-3823c5ec2462,216.141.9.60,Austin,30.28316,-97.82407,North America,"Washington, D.C.","Washington, D.C."
2b6a86e1-6533-41ec-8a7a-773fbfc7e72b,156.53.114.167,Beaverton,45.50730,-122.82708,North America,"Washington, D.C.","Washington, D.C."
ed752321-7fd4-4fde-810e-6b0653656d65,202.12.167.35,Melbourne,-37.80981,144.96984,Oceania,Canberra,Canberra
d58f6aa8-f47c-4a04-ace2-669007d652bd,63.150.170.49,Monroe,32.58997,-92.06862,North America,"Washington, D.C.","Washington, D.C."
847a2ff2-fcfa-4d90-b340-7e014d7f620d,159.77.227.123,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C."
1128970e-a92b-430d-bc72-2b2af2721f80,218.106.114.191,Wuhan,30.59982,114.30943,Asia,Beijing,Beijing
7e93b57c-fc08-4d9c-a6cf-11f046f00255,221.24.26.220,Minato City,35.65521,139.76067,Asia,Tokyo,Tokyo
12d277be-a014-4575-860a-db71fe1cd187,115.30.210.149,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo
3a853911-1afe-454e-b756-9a943bb2be82,54.70.226.133,Salem,44.93326,-123.04381,North America,"Washington, D.C.","Washington, D.C."
fe843e0f-0d13-410e-a2db-84ea61acd44f,176.139.32.127,Meudon,48.78738,2.21832,Europe,Paris,Paris
e3386000-24af-4301-b951-1446c326b51c,42.11.18.135,Seoul,37.55948,126.94358,Asia,Seoul,Seoul
bf60b2bb-6bda-475a-95b5-57faca3fd92f,153.177.24.56,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo
d63fd49d-baeb-48fb-a421-ec0d3483e19a,122.79.17.252,Zhengzhou,34.75798,113.66541,Asia,Beijing,Beijing
d4c0a150-6cf3-4e70-a0cf-12b55565c18c,96.43.221.3,Worthington,40.10383,-83.02003,North America,"Washington, D.C.","Washington, D.C."
b87679f3-f7c5-41e1-9fdc-dadfd1b3ac63,12.117.76.230,Piscataway,40.54776,-74.48281,North America,"Washington, D.C.","Washington, D.C."
ed0bea05-9ade-420b-9979-7f987829d1d0,142.112.114.40,Vaughan,43.85632,-79.50854,North America,Ottawa,Ottawa
67171204-4f4b-4fde-8616-d6a7595cb36e,217.112.124.252,Utrecht,52.09611,5.06438,Europe,Amsterdam,Amsterdam
222c143f-862d-46ea-af7d-ec7fe038861b,91.2.75.53,Darmstadt,49.86571,8.62604,Europe,Berlin,Berlin
55c76094-f7d6-4604-9186-bf3389345a71,144.127.42.244,Oslo,59.92538,10.68154,Europe,Oslo,Oslo
a28169fa-b593-4218-97ea-59f830e33a89,72.251.88.45,Cambridge,43.43399,-80.37283,North America,Ottawa,Ottawa
f34d59b8-770e-4c18-b8ae-9a1e00225e25,222.211.72.208,Chengdu,30.65946,104.06574,Asia,Beijing,Beijing
c6eac72d-4f9c-41d3-b9e7-ad04df6b246b,203.122.241.224,Perth,-31.94670,115.82201,Oceania,Canberra,Canberra
42bec859-6406-4ebb-81a6-1f610f469e96,58.88.63.168,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo
3186ac0e-d5dc-445a-8510-769665417664,50.65.46.63,Calgary,51.05078,-114.07542,North America,Ottawa,Ottawa
c26bac58-c1f8-4ec3-bcd5-164f71e65b37,158.23.114.206,Queretaro,20.59210,-100.39600,North America,Mexico City,Mexico City
6ebdec45-d971-4ca0-a71e-b349bbcb176c,204.211.30.27,Raleigh,35.78547,-78.64270,North America,"Washington, D.C.","Washington, D.C."
5d3f605b-200c-4472-ad01-ae6a05ea95e5,162.83.241.223,New York,40.71455,-74.00714,North America,"Washington, D.C.","Washington, D.C."
83c058d3-bc81-491f-9990-528523e1cab4,80.64.101.30,Moscow,55.75696,37.61502,Europe,Moscow,Moscow
2b5c7ff4-31bd-47e8-be6a-eef5813d9930,129.96.144.51,Adelaide,-35.02082,138.57108,Oceania,Canberra,Canberra
7ae1bb73-8708-4567-943b-b6074edb19a5,78.2.14.64,Zagreb,45.79920,15.98561,Europe,Zagreb,Zagreb
4bd0f1cb-6c39-4205-86cc-75dc64816e13,131.106.67.145,Allentown,40.60229,-75.47141,North America,"Washington, D.C.","Washington, D.C."
bd8849cc-aab7-4b79-964a-530b6f5006a1,37.41.164.148,Bawshar,23.58803,58.38287,Asia,Muscat,Muscat
bcd65942-bc56-476a-a252-8bcb2531f58b,2.204.200.248,Dusseldorf,51.23569,6.73257,Europe,Berlin,Berlin
2d341122-c4d0-4df7-a4e5-b5789a0d14a6,136.29.94.213,Denver,39.74164,-104.98781,North America,"Washington, D.C.","Washington, D.C."
e7c79437-b7c3-4ddf-aced-28000eff473f,149.186.199.113,Seattle,47.55379,-122.30346,North America,"Washington, D.C.","Washington, D.C."
b3167854-f8fe-4ce8-8ccc-4b11f26c8d0d,187.71.154.249,Sao Paulo,-23.56287,-46.65468,South America,Brasilia,Brasilia
44aec7a3-b71a-44ee-a0d8-a1b62b83e063,156.182.3.237,El Qahera El Gididaa,30.01756,31.41242,Africa,Cairo,Cairo
b0ba69d1-2737-4050-a3a7-1f18ddc18714,144.188.69.231,Chicago,41.88837,-87.63536,North America,"Washington, D.C.","Washington, D.C."
8403ee9f-cbf5-451c-b262-1c5a6d01e152,214.91.149.154,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C."
f9b8a20d-caf2-4e9a-8abe-8ac737e002da,210.148.89.34,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo
872a805c-2c0d-4810-88d1-653ea0b392bf,218.242.156.46,Shanghai,31.22884,121.44440,Asia,Beijing,Beijing
0745a745-23fc-49be-9932-8e89e707f54a,136.65.34.129,Dearborn,42.32207,-83.17629,North America,"Washington, D.C.","Washington, D.C."
3c8f94fc-beaa-47e1-b3c8-792bc69b2922,212.142.77.95,Riga,56.94598,24.11487,Europe,Riga,Riga
d2105bd5-6e5b-4cd0-9b05-15cf76290594,223.75.147.202,Shiyan,32.64702,110.78524,Asia,Beijing,Beijing
ab9cd8c7-e02e-4af9-81e1-0ee24156d679,197.67.102.249,Newlands,-26.17328,27.96179,Africa,Pretoria,Pretoria
d8083588-fae7-4fc1-b0bb-4536d0222730,152.83.249.100,Canberra,-35.27727,149.11272,Oceania,Canberra,Canberra
42e04485-726e-4a9b-816e-75c52c5e13bb,94.121.96.113,,41.06050,28.84626,Asia,Ankara,Ankara
7169940c-4693-4f75-8264-2716f922ad55,37.189.85.132,Lisboa,38.73095,-9.14590,Europe,Lisbon,Lisbon
fd6dda26-9338-4941-9641-8a3cb5e36970,165.194.137.203,Seoul,37.55886,126.99989,Asia,Seoul,Seoul
b0d5f264-00dc-4990-9a00-4426110ae634,222.243.97.166,Shaoyang,27.10937,111.03216,Asia,Beijing,Beijing
68c69853-f113-4220-9804-48b38cbc4db8,196.246.154.189,Quatre Bornes,-20.24304,57.49631,Africa,Port Louis,Port Louis
b36ba094-1e92-473b-9d70-e6f25b24fc24,98.4.160.147,Rochester,43.13019,-77.60206,North America,"Washington, D.C.","Washington, D.C."
d2b683d4-5c6c-4e3f-a24f-5a216071a3ba,62.81.253.255,Coslada,40.42621,-3.56399,Europe,Madrid,Madrid
254fa97f-2ca8-428f-a8ee-5c149ca2ef16,134.179.173.225,Colonie,42.71414,-73.81625,North America,"Washington, D.C.","Washington, D.C."
8345ead9-ac76-406e-ba27-5fce62215ec0,83.151.228.115,Greenford,51.53924,-0.31630,Europe,London,London
41c75751-180b-416f-8a08-9e2fc2c3b6c4,1.29.101.101,Chifeng,42.28613,118.93280,Asia,Beijing,Beijing
46fced79-f59c-435c-a080-931afd5fb1fa,83.35.136.228,Madrid,40.51606,-3.66300,Europe,Madrid,Madrid
07a03c3f-4e7f-4e86-8e62-d1e3e10161e0,143.86.9.185,Fort Huachuca,31.55514,-110.34628,North America,"Washington, D.C.","Washington, D.C."
f5fa31fb-6e71-4a76-bf94-f3d14895288e,215.30.162.96,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C."
fa7a5e18-0dcf-4360-a660-c0c2f15eee8a,125.32.90.246,Changchun,43.86501,125.37429,Asia,Beijing,Beijing
b48e89ec-6c6e-413b-bbeb-e52b89ecc298,118.61.14.255,Seongnam-si,37.35875,127.11492,Asia,Seoul,Seoul
eba48555-ee3a-4a86-919f-9ab6d217107b,192.27.32.183,Waltham,42.40632,-71.27939,North America,"Washington, D.C.","Washington, D.C."
ea6c8f7b-aff3-4600-803f-28a502dc3329,201.3.102.24,Sao Paulo,-23.56287,-46.65468,South America,Brasilia,Brasilia
0b23bb16-ce22-4592-8940-4832935c1514,130.245.132.188,Honeoye Falls,42.97950,-77.65469,North America,"Washington, D.C.","Washington, D.C."
f7b2a3be-d475-4979-b8ac-8a46f0b0300e,82.135.196.60,Vilnius,54.70111,25.26109,Europe,Vilnius,Vilnius
c68230ef-0114-4467-8ee0-b6511308eeba,72.21.188.45,Sacramento,38.65030,-121.48920,North America,"Washington, D.C.","Washington, D.C."
c081600f-d814-4139-bb13-6bc8eb7a39f8,70.22.176.66,Boston,42.35866,-71.05674,North America,"Washington, D.C.","Washington, D.C."
ed50ff19-57de-490a-a78f-429a8e4ec243,206.159.247.98,Herndon,38.95396,-77.38620,North America,"Washington, D.C.","Washington, D.C."
62ceb227-a588-4b58-82a0-ac93aa924815,209.21.186.147,Ashburn,39.01121,-77.47120,North America,"Washington, D.C.","Washington, D.C."
fc5ca945-25f6-402e-b70f-cbe5ca92d432,221.173.68.211,Qinhuangdao,39.97869,119.77563,Asia,Beijing,Beijing
85e8f81e-cd31-4ccc-abc2-59f448920a94,194.223.88.208,Sydney,-33.78207,151.12600,Oceania,Canberra,Canberra
83a6a82e-ffda-48e6-8b1d-ecbb956f4903,95.221.246.253,Moscow,55.77362,37.60545,Europe,Moscow,Moscow
fe5d03c1-d262-462c-88f6-d9ada1c4f0c1,57.175.174.190,London,51.60999,-0.24436,Europe,London,London
089ae46e-711e-4714-a76a-ab0870c27506,210.47.241.29,Dalian,38.91459,121.61862,Asia,Beijing,Beijing
f8e2949e-35d9-42a7-b588-b99277798e40,139.241.110.7,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C."
646f8842-bf55-4cdf-ba45-6efaf6061785,154.194.248.44,Kuala Lumpur,3.14789,101.69405,Asia,Kuala Lumpur,Kuala Lumpur
4252c7e6-1df0-47a8-a10f-3f6a463927ac,2.97.227.16,Sidmouth,50.67865,-3.23756,Europe,London,London
04d77704-3c12-470a-a94a-bb9c58a195ec,200.107.6.3,Quito,-0.20565,-78.50888,South America,Quito,Quito
f43e50c5-2459-4e59-8078-382f16f1c2a4,216.206.172.201,Denver,39.74786,-104.99366,North America,"Washington, D.C.","Washington, D.C."
fd87a467-580f-4d52-b600-fe4048cca8f9,152.165.117.161,Tokyo,35.68467,139.80881,Asia,Tokyo,Tokyo
c1cfa3cb-1dae-4891-9175-1a83b834b97b,28.81.108.94,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C."
9aea9328-bf87-48d7-adfc-06772b135b72,148.187.86.6,Lugano,46.02444,8.96008,Europe,Bern,Bern
7f319a7b-107e-43a8-9951-f92a61652031,205.235.62.92,Reading,40.40279,-75.95386,North America,"Washington, D.C.","Washington, D.C."
978f7b3a-4edb-49d1-b081-98fed8f1cc12,212.41.182.204,Manchester,53.47440,-2.17471,Europe,London,London
f678d302-7e36-415a-9ed5-e1337b3fcadb,63.26.31.198,Ashburn,39.01121,-77.47120,North America,"Washington, D.C.","Washington, D.C."
4da84796-f76b-4523-b5fa-1dea604b02eb,177.160.213.206,Sao Paulo,-23.56287,-46.65468,South America,Brasilia,Brasilia
9e665c64-7f5c-4ab6-9e65-c4b1a6c2dd85,89.46.165.206,Chișinău,47.01045,28.86381,Europe,Chisinau,Chisinau
438b13bc-fb9e-4047-9adc-7a9355715348,17.103.24.158,Austin,30.26759,-97.74299,North America,"Washington, D.C.","Washington, D.C."
ce0fcf2f-d455-4171-99b6-962ddd7aacc6,183.155.187.151,Jinhua,28.89331,119.81640,Asia,Beijing,Beijing
7375be19-c32b-4f75-b293-d0c42cf562bf,214.215.12.47,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C."
e28eef13-8ab3-4d81-a2ae-0cc345947421,111.51.47.187,Yinchuan,38.46637,106.27818,Asia,Beijing,Beijing
7f4caf0e-d31b-4371-81c9-0ee2e65276be,156.13.89.194,Wellington,-41.28952,174.77690,Oceania,Wellington,Wellington
d390c7cb-f598-47a0-911c-8583c1530849,218.156.54.64,Seongnam-si,37.35875,127.11492,Asia,Seoul,Seoul
d31b1e2b-0308-4faa-b8d5-66b48a8d5e67,112.65.156.228,Shanghai,31.37473,121.26550,Asia,Beijing,Beijing
607d441d-abbf-4a40-98e4-d7a4896746e7,223.3.115.201,Nanjing,31.95263,118.83990,Asia,Beijing,Beijing
c78f48ff-b51a-464e-8627-49b6a4f5a343,112.203.66.28,Makati,14.55486,121.03509,Asia,Manila,Manila
ac9b3840-e766-489f-8c1d-fdf618634ffd,163.223.38.84,Podgorica,42.43545,19.26388,Europe,Podgorica,Podgorica
c67a2b39-674a-42d1-a57a-c872e40e84ff,203.71.120.198,Taipei City,25.02633,121.53292,Asia,Taipei,Taipei
11404616-14bb-43d9-9897-290ae5afefa8,89.185.252.100,Brno,49.18889,16.60704,Europe,Prague,Prague
921aa87e-5566-4194-b163-1f1f625bd85d,123.193.218.137,Taipei City,25.04806,121.55111,Asia,Taipei,Taipei
55362f53-3925-45e3-8f02-a1af330f25c2,87.26.181.101,Rome,41.91114,12.49649,Europe,Rome,Rome
c7f965f5-b4bc-47fb-b5b1-a2a7b4873bf9,199.107.60.77,Los Angeles,34.05008,-118.25314,North America,"Washington, D.C.","Washington, D.C."
9436e77d-8a5b-406d-8880-3d645ab29a0f,107.123.178.230,Redmond,47.66930,-122.12180,North America,"Washington, D.C.","Washington, D.C."
e5d7cc91-a5a6-4e4f-919a-cbc1bbd2baaa,220.125.191.35,Seongnam-si,37.35875,127.11492,Asia,Seoul,Seoul
b867da8e-d4be-421b-83c5-ff6d34fec68a,151.145.50.189,Montréal,45.48631,-73.75867,North America,Ottawa,Ottawa
2f428736-1581-46d2-9a64-7026bd8ae10d,163.0.43.231,Guangzhou,23.12518,113.28064,Asia,Beijing,Beijing
63846aa2-9f9d-464e-8030-0e1ed22d2f57,222.16.206.2,Zhuhai,22.25590,113.55272,Asia,Beijing,Beijing
d4c67c78-ddb5-40e4-b867-5830066a5d73,203.206.24.151,Perth,-31.94670,115.82201,Oceania,Canberra,Canberra
4248ebb3-5303-457a-b66b-fd18bbf811d3,212.184.216.246,Grabenstetten,48.49726,9.51167,Europe,Berlin,Berlin
545dce91-56a2-49b9-b103-b3e423f95e0b,166.31.81.159,Denver,39.83262,-105.00349,North America,"Washington, D.C.","Washington, D.C."
c76ec343-5e86-45c9-9cb8-712f9bba783b,162.115.55.158,Walnut Creek,37.92960,-122.02211,North America,"Washington, D.C.","Washington, D.C."
43ea4da7-f275-40d3-92ca-c94f4117b1e1,200.217.24.234,Soure,-0.72753,-48.51570,South America,Brasilia,Brasilia
356c50f7-abfa-4913-94c3-dedc86beb79c,175.193.65.74,Seongnam-si,37.35875,127.11492,Asia,Seoul,Seoul
475eedb9-20dc-4801-a58c-3e2c20db1b59,155.205.44.138,Tanami East,-19.41379,133.36518,Oceania,Canberra,Canberra
a91e923b-d791-43aa-89cc-84556f5edec4,219.245.42.23,Xian,34.26316,108.94802,Asia,Beijing,Beijing
38180d81-1f31-4bc8-b60d-9f45cbd5a640,204.30.23.117,Monroe,32.58997,-92.06862,North America,"Washington, D.C.","Washington, D.C."
15f01573-ef74-4f78-bec9-3ad4387457ae,193.242.6.81,Boulogne-Billancourt,48.82661,2.23273,Europe,Paris,Paris
117641e3-2ec8-46d2-a2d8-2745284ef3e0,194.242.232.55,Rome,41.89892,12.51209,Europe,Rome,Rome
99e60b60-a057-4471-9473-ff58fbe412f0,197.202.71.13,Algiers,36.77156,3.05930,Africa,Algiers,Algiers
055369ef-4a73-4804-85f2-e4c692721378,218.8.219.191,Qitaihe,45.77127,131.01558,Asia,Beijing,Beijing
8de15c4b-bd32-4355-9dc9-6e2aa1b22dd6,134.76.80.163,Göttingen,51.53417,9.93780,Europe,Berlin,Berlin
044e2c20-b8a8-441e-8fa1-595f3d456024,153.235.223.155,Chiyoda City,35.69156,139.76755,Asia,Tokyo,Tokyo
95e603ec-f439-4945-ab53-235f8886928a,98.51.178.144,Santa Maria,34.95303,-120.43572,North America,"Washington, D.C.","Washington, D.C."
fe4fc12a-f387-4077-83cc-4afe72e91dac,205.202.170.93,Lincoln,40.81689,-96.70110,North America,"Washington, D.C.","Washington, D.C."
f3b3c544-7366-4b7b-8aeb-b3d2f743db72,80.237.111.56,Aldanskiy ulus,58.96919,126.25876,Europe,Moscow,Moscow
43d0ce16-4b80-4c39-b70f-5bee2e13cd7a,35.86.229.159,Salem,44.93326,-123.04381,North America,"Washington, D.C.","Washington, D.C."
84058b16-9ae0-4bd9-83e4-dc0c0d3b10a2,107.82.244.81,Redmond,47.66930,-122.12180,North America,"Washington, D.C.","Washington, D.C."
84d916ae-4120-4e0c-b5e1-a334bf2c4abe,186.194.189.61,Andradina,-20.89967,-51.37326,South America,Brasilia,Brasilia
606095d3-b75f-421e-82b0-3cd55ca5e7df,106.222.23.85,Kendrapara,20.50000,86.41670,Asia,New Delhi,New Delhi
be926b3b-7b37-4657-bf61-18fc6942f96d,30.233.224.153,Columbus,39.97883,-82.89573,North America,"Washington, D.C.","Washington, D.C."
b4773b99-c17d-4eac-901a-218cfe398670,169.106.117.79,New York,40.70823,-74.01056,North America,"Washington, D.C.","Washington, D.C."
27d6e080-5b4d-4502-8645-d6f3338c3fde,20.219.135.225,Pune,18.50423,73.85286,Asia,New Delhi,New Delhi
bbbe3792-6f86-4d38-bdb1-2be60467bd60,159.22.154.167,Berne,46.96703,7.45637,Europe,Bern,Bern
8f1ec6af-3907-4fc4-92d8-7f3ed719e345,49.245.73.185,Singapore,1.28119,103.85034,Asia,Singapore,Singapore
cdd5af8f-3d21-4fb8-ad59-6172b45eb4ba,71.36.229.210,Monroe,32.58997,-92.06862,North America,"Washington, D.C.","Washington, D.C."
fb93eea3-09d4-452c-a7d0-7326ee0cbbcb,211.202.143.80,Seoul,37.55886,126.99989,Asia,Seoul,Seoul
f1644f96-c673-4d1b-8b05-2f72e95ca9c4,25.195.132.20,London,51.50499,-0.12658,Europe,London,London
809169b5-ece3-4650-b49f-7bed02d86724,78.138.117.32,Cologne,50.94277,6.93432,Europe,Berlin,Berlin
dd28a1fa-5a5f-44bd-a62d-b89d9ebfed57,92.113.60.237,Kiev,50.44412,30.51106,Europe,Kyiv,Kyiv
6b41a019-e56e-410b-8245-eab4cfcb9998,191.80.191.251,Buenos Aires City,-34.60849,-58.37344,South America,Buenos Aires,Buenos Aires
f25cc654-e347-4c16-b383-16125bfc9eb5,91.116.144.52,A Coruña,43.35391,-8.43080,Europe,Madrid,Madrid
e0f37d38-6ff2-4645-964f-d58d88e99551,56.20.186.73,Raleigh,35.83782,-78.61171,North America,"Washington, D.C.","Washington, D.C."
c7a81e53-e7a8-4c49-a78c-251c69e7a112,73.110.119.9,Mount Prospect,42.06642,-87.93729,North America,"Washington, D.C.","Washington, D.C."
c06677a2-363e-4702-ad59-d6d519ff9e36,153.39.67.146,Ashburn,39.01121,-77.47120,North America,"Washington, D.C.","Washington, D.C."
092f8870-d311-4b77-a1ae-a1a941c898a5,207.125.225.230,Nashville,36.07778,-86.92207,North America,"Washington, D.C.","Washington, D.C."
1b801a8b-382a-4467-9032-37b85e8acb0d,71.127.163.29,Syracuse,43.04812,-76.14742,North America,"Washington, D.C.","Washington, D.C."
be12a0bc-c143-42ae-94d2-a7feaac9e337,216.228.225.125,Chicago,41.88350,-87.62915,North America,"Washington, D.C.","Washington, D.C."
